filepath,true_label,n_steps,prediction,reasoning,roc_probability,success,error,api_time,confidence_score,actual_steps,enough_steps,rule_details,rule_score
vasp-data-files/110110001000011100100000/OSZICAR,1,100,1,可能收敛(得分=0.610)。详细: 能量收敛趋势规则: 能量变化趋势不明确(trend_score=-0.000); 电荷密度收敛趋势规则: 电荷密度残差趋势不明确(trend_score=-0.000); 震荡检测规则: 存在一定震荡(比例=0.38),,True,,0.0010998249053955078,5,100,True,"{""能量收敛趋势规则"": {""score"": 0.3, ""weight"": 0.25, ""reason"": ""能量变化趋势不明确(trend_score=-0.000)""}, ""电荷密度收敛趋势规则"": {""score"": 0.3, ""weight"": 0.2, ""reason"": ""电荷密度残差趋势不明确(trend_score=-0.000)""}, ""震荡检测规则"": {""score"": 0.5, ""weight"": 0.15, ""reason"": ""存在一定震荡(比例=0.38)""}, ""收敛阈值规则"": {""score"": 1.0, ""weight"": 0.4, ""reason"": ""已达到收敛标准(dE=1.54e-03<6e-03, rms=6.48e-03<7e-02)""}}",0.6100000000000001
vasp-data-files/100001010110011010010010/OSZICAR,1,100,1,可能收敛(得分=0.615)。详细: 能量收敛趋势规则: 能量变化趋势不明确(trend_score=-0.000); 电荷密度收敛趋势规则: 电荷密度残差呈轻微稳定趋势(trend_score=0.000); 震荡检测规则: 严重震荡(比例=0.50),,True,,0.0010905265808105469,6,100,True,"{""能量收敛趋势规则"": {""score"": 0.3, ""weight"": 0.25, ""reason"": ""能量变化趋势不明确(trend_score=-0.000)""}, ""电荷密度收敛趋势规则"": {""score"": 0.7, ""weight"": 0.2, ""reason"": ""电荷密度残差呈轻微稳定趋势(trend_score=0.000)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.50)""}, ""收敛阈值规则"": {""score"": 1.0, ""weight"": 0.4, ""reason"": ""已达到收敛标准(dE=7.20e-04<6e-03, rms=3.02e-03<7e-02)""}}",0.615
vasp-data-files/101001010101000011001101/OSZICAR,1,100,1,很可能收敛(得分=0.715)。详细: 能量收敛趋势规则: 能量变化呈轻微稳定趋势(trend_score=0.002); 电荷密度收敛趋势规则: 电荷密度残差呈轻微稳定趋势(trend_score=0.001); 震荡检测规则: 严重震荡(比例=0.62),,True,,0.0010523796081542969,6,100,True,"{""能量收敛趋势规则"": {""score"": 0.7, ""weight"": 0.25, ""reason"": ""能量变化呈轻微稳定趋势(trend_score=0.002)""}, ""电荷密度收敛趋势规则"": {""score"": 0.7, ""weight"": 0.2, ""reason"": ""电荷密度残差呈轻微稳定趋势(trend_score=0.001)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.62)""}, ""收敛阈值规则"": {""score"": 1.0, ""weight"": 0.4, ""reason"": ""已达到收敛标准(dE=7.07e-04<6e-03, rms=4.44e-03<7e-02)""}}",0.715
vasp-data-files/111101010111011110011110/OSZICAR,1,100,1,可能收敛(得分=0.535)。详细: 能量收敛趋势规则: 能量变化趋势不明确(trend_score=-0.000); 电荷密度收敛趋势规则: 电荷密度残差趋势不明确(trend_score=-0.000); 震荡检测规则: 严重震荡(比例=0.50),,True,,0.0010919570922851562,5,100,True,"{""能量收敛趋势规则"": {""score"": 0.3, ""weight"": 0.25, ""reason"": ""能量变化趋势不明确(trend_score=-0.000)""}, ""电荷密度收敛趋势规则"": {""score"": 0.3, ""weight"": 0.2, ""reason"": ""电荷密度残差趋势不明确(trend_score=-0.000)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.50)""}, ""收敛阈值规则"": {""score"": 1.0, ""weight"": 0.4, ""reason"": ""已达到收敛标准(dE=3.50e-04<6e-03, rms=2.68e-03<7e-02)""}}",0.535
vasp-data-files/101100000101010000110100/OSZICAR,0,100,1,可能收敛(得分=0.535)。详细: 能量收敛趋势规则: 能量变化趋势不明确(trend_score=-0.000); 电荷密度收敛趋势规则: 电荷密度残差趋势不明确(trend_score=-0.000); 震荡检测规则: 严重震荡(比例=0.62),,True,,0.0010874271392822266,5,100,True,"{""能量收敛趋势规则"": {""score"": 0.3, ""weight"": 0.25, ""reason"": ""能量变化趋势不明确(trend_score=-0.000)""}, ""电荷密度收敛趋势规则"": {""score"": 0.3, ""weight"": 0.2, ""reason"": ""电荷密度残差趋势不明确(trend_score=-0.000)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.62)""}, ""收敛阈值规则"": {""score"": 1.0, ""weight"": 0.4, ""reason"": ""已达到收敛标准(dE=1.76e-03<6e-03, rms=1.36e-02<7e-02)""}}",0.535
vasp-data-files/100010010110001011010101/OSZICAR,0,100,0,可能不收敛(得分=0.490)。详细: 能量收敛趋势规则: 能量变化趋势不明确(trend_score=-0.005); 电荷密度收敛趋势规则: 电荷密度残差趋势不明确(trend_score=-0.003); 震荡检测规则: 存在一定震荡(比例=0.38),,True,,0.001056671142578125,4,100,True,"{""能量收敛趋势规则"": {""score"": 0.3, ""weight"": 0.25, ""reason"": ""能量变化趋势不明确(trend_score=-0.005)""}, ""电荷密度收敛趋势规则"": {""score"": 0.3, ""weight"": 0.2, ""reason"": ""电荷密度残差趋势不明确(trend_score=-0.003)""}, ""震荡检测规则"": {""score"": 0.5, ""weight"": 0.15, ""reason"": ""存在一定震荡(比例=0.38)""}, ""收敛阈值规则"": {""score"": 0.7, ""weight"": 0.4, ""reason"": ""电荷密度已收敛(rms=1.73e-02<7e-02)，但能量未收敛(dE=1.78e-02)""}}",0.49
vasp-data-files/101101000101111110100101/OSZICAR,0,100,1,可能收敛(得分=0.535)。详细: 能量收敛趋势规则: 能量变化趋势不明确(trend_score=-0.000); 电荷密度收敛趋势规则: 电荷密度残差趋势不明确(trend_score=-0.001); 震荡检测规则: 严重震荡(比例=0.50),,True,,0.0010957717895507812,5,100,True,"{""能量收敛趋势规则"": {""score"": 0.3, ""weight"": 0.25, ""reason"": ""能量变化趋势不明确(trend_score=-0.000)""}, ""电荷密度收敛趋势规则"": {""score"": 0.3, ""weight"": 0.2, ""reason"": ""电荷密度残差趋势不明确(trend_score=-0.001)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.50)""}, ""收敛阈值规则"": {""score"": 1.0, ""weight"": 0.4, ""reason"": ""已达到收敛标准(dE=1.98e-03<6e-03, rms=2.76e-02<7e-02)""}}",0.535
vasp-data-files/110001000011001111101110/OSZICAR,0,100,0,可能不收敛(得分=0.415)。详细: 能量收敛趋势规则: 能量变化趋势不明确(trend_score=-0.001); 电荷密度收敛趋势规则: 电荷密度残差趋势不明确(trend_score=-0.001); 震荡检测规则: 严重震荡(比例=0.75),,True,,0.0010752677917480469,4,100,True,"{""能量收敛趋势规则"": {""score"": 0.3, ""weight"": 0.25, ""reason"": ""能量变化趋势不明确(trend_score=-0.001)""}, ""电荷密度收敛趋势规则"": {""score"": 0.3, ""weight"": 0.2, ""reason"": ""电荷密度残差趋势不明确(trend_score=-0.001)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.75)""}, ""收敛阈值规则"": {""score"": 0.7, ""weight"": 0.4, ""reason"": ""电荷密度已收敛(rms=3.90e-02<7e-02)，但能量未收敛(dE=4.79e-02)""}}",0.415
vasp-data-files/101000111000110101100100/OSZICAR,1,100,1,很可能收敛(得分=0.715)。详细: 能量收敛趋势规则: 能量变化呈轻微稳定趋势(trend_score=0.000); 电荷密度收敛趋势规则: 电荷密度残差呈轻微稳定趋势(trend_score=0.001); 震荡检测规则: 严重震荡(比例=0.88),,True,,0.0010685920715332031,6,100,True,"{""能量收敛趋势规则"": {""score"": 0.7, ""weight"": 0.25, ""reason"": ""能量变化呈轻微稳定趋势(trend_score=0.000)""}, ""电荷密度收敛趋势规则"": {""score"": 0.7, ""weight"": 0.2, ""reason"": ""电荷密度残差呈轻微稳定趋势(trend_score=0.001)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.88)""}, ""收敛阈值规则"": {""score"": 1.0, ""weight"": 0.4, ""reason"": ""已达到收敛标准(dE=6.68e-04<6e-03, rms=1.70e-03<7e-02)""}}",0.715
vasp-data-files/111110001100111010101000/OSZICAR,0,100,1,很可能收敛(得分=0.715)。详细: 能量收敛趋势规则: 能量变化呈轻微稳定趋势(trend_score=0.000); 电荷密度收敛趋势规则: 电荷密度残差呈轻微稳定趋势(trend_score=0.000); 震荡检测规则: 严重震荡(比例=0.75),,True,,0.0011096000671386719,6,100,True,"{""能量收敛趋势规则"": {""score"": 0.7, ""weight"": 0.25, ""reason"": ""能量变化呈轻微稳定趋势(trend_score=0.000)""}, ""电荷密度收敛趋势规则"": {""score"": 0.7, ""weight"": 0.2, ""reason"": ""电荷密度残差呈轻微稳定趋势(trend_score=0.000)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.75)""}, ""收敛阈值规则"": {""score"": 1.0, ""weight"": 0.4, ""reason"": ""已达到收敛标准(dE=1.20e-03<6e-03, rms=4.03e-03<7e-02)""}}",0.715
vasp-data-files/101010010101111010100110/OSZICAR,1,100,0,可能不收敛(得分=0.415)。详细: 能量收敛趋势规则: 能量变化趋势不明确(trend_score=-0.000); 电荷密度收敛趋势规则: 电荷密度残差趋势不明确(trend_score=-0.000); 震荡检测规则: 严重震荡(比例=0.50),,True,,0.0010693073272705078,4,100,True,"{""能量收敛趋势规则"": {""score"": 0.3, ""weight"": 0.25, ""reason"": ""能量变化趋势不明确(trend_score=-0.000)""}, ""电荷密度收敛趋势规则"": {""score"": 0.3, ""weight"": 0.2, ""reason"": ""电荷密度残差趋势不明确(trend_score=-0.000)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.50)""}, ""收敛阈值规则"": {""score"": 0.7, ""weight"": 0.4, ""reason"": ""电荷密度已收敛(rms=1.41e-02<7e-02)，但能量未收敛(dE=3.25e-02)""}}",0.415
vasp-data-files/101001110011110001100110/OSZICAR,1,100,1,很可能收敛(得分=0.715)。详细: 能量收敛趋势规则: 能量变化呈轻微稳定趋势(trend_score=0.000); 电荷密度收敛趋势规则: 电荷密度残差呈轻微稳定趋势(trend_score=0.002); 震荡检测规则: 严重震荡(比例=0.75),,True,,0.0010571479797363281,6,100,True,"{""能量收敛趋势规则"": {""score"": 0.7, ""weight"": 0.25, ""reason"": ""能量变化呈轻微稳定趋势(trend_score=0.000)""}, ""电荷密度收敛趋势规则"": {""score"": 0.7, ""weight"": 0.2, ""reason"": ""电荷密度残差呈轻微稳定趋势(trend_score=0.002)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.75)""}, ""收敛阈值规则"": {""score"": 1.0, ""weight"": 0.4, ""reason"": ""已达到收敛标准(dE=9.81e-04<6e-03, rms=2.62e-03<7e-02)""}}",0.715
vasp-data-files/101110000101110011000100/OSZICAR,1,100,0,可能不收敛(得分=0.415)。详细: 能量收敛趋势规则: 能量变化呈强上升趋势，可能发散(trend_score=-0.110)，当前dE=4.57e-01较大; 电荷密度收敛趋势规则: 电荷密度残差趋势不明确(trend_score=-0.001); 震荡检测规则: 存在一定震荡(比例=0.25),,True,,0.0011076927185058594,4,100,True,"{""能量收敛趋势规则"": {""score"": 0.0, ""weight"": 0.25, ""reason"": ""能量变化呈强上升趋势，可能发散(trend_score=-0.110)，当前dE=4.57e-01较大""}, ""电荷密度收敛趋势规则"": {""score"": 0.3, ""weight"": 0.2, ""reason"": ""电荷密度残差趋势不明确(trend_score=-0.001)""}, ""震荡检测规则"": {""score"": 0.5, ""weight"": 0.15, ""reason"": ""存在一定震荡(比例=0.25)""}, ""收敛阈值规则"": {""score"": 0.7, ""weight"": 0.4, ""reason"": ""电荷密度已收敛(rms=5.92e-02<7e-02)，但能量未收敛(dE=4.57e-01)""}}",0.415
vasp-data-files/110111100001000100111111/OSZICAR,1,100,1,很可能收敛(得分=0.710)。详细: 能量收敛趋势规则: 能量变化呈轻微稳定趋势(trend_score=0.000); 电荷密度收敛趋势规则: 电荷密度残差趋势不明确(trend_score=-0.000); 震荡检测规则: 存在一定震荡(比例=0.38),,True,,0.0010714530944824219,6,100,True,"{""能量收敛趋势规则"": {""score"": 0.7, ""weight"": 0.25, ""reason"": ""能量变化呈轻微稳定趋势(trend_score=0.000)""}, ""电荷密度收敛趋势规则"": {""score"": 0.3, ""weight"": 0.2, ""reason"": ""电荷密度残差趋势不明确(trend_score=-0.000)""}, ""震荡检测规则"": {""score"": 0.5, ""weight"": 0.15, ""reason"": ""存在一定震荡(比例=0.38)""}, ""收敛阈值规则"": {""score"": 1.0, ""weight"": 0.4, ""reason"": ""已达到收敛标准(dE=2.23e-03<6e-03, rms=3.26e-03<7e-02)""}}",0.71
vasp-data-files/111110000100110000100000/OSZICAR,0,100,0,可能不收敛(得分=0.415)。详细: 能量收敛趋势规则: 能量变化趋势不明确(trend_score=-0.000); 电荷密度收敛趋势规则: 电荷密度残差趋势不明确(trend_score=-0.001); 震荡检测规则: 严重震荡(比例=0.75),,True,,0.0010862350463867188,4,100,True,"{""能量收敛趋势规则"": {""score"": 0.3, ""weight"": 0.25, ""reason"": ""能量变化趋势不明确(trend_score=-0.000)""}, ""电荷密度收敛趋势规则"": {""score"": 0.3, ""weight"": 0.2, ""reason"": ""电荷密度残差趋势不明确(trend_score=-0.001)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.75)""}, ""收敛阈值规则"": {""score"": 0.7, ""weight"": 0.4, ""reason"": ""电荷密度已收敛(rms=1.70e-02<7e-02)，但能量未收敛(dE=2.01e-02)""}}",0.415
vasp-data-files/101011010101011011011110/OSZICAR,0,100,1,很可能收敛(得分=0.715)。详细: 能量收敛趋势规则: 能量变化呈轻微稳定趋势(trend_score=0.000); 电荷密度收敛趋势规则: 电荷密度残差呈轻微稳定趋势(trend_score=0.001); 震荡检测规则: 严重震荡(比例=0.50),,True,,0.0010788440704345703,6,100,True,"{""能量收敛趋势规则"": {""score"": 0.7, ""weight"": 0.25, ""reason"": ""能量变化呈轻微稳定趋势(trend_score=0.000)""}, ""电荷密度收敛趋势规则"": {""score"": 0.7, ""weight"": 0.2, ""reason"": ""电荷密度残差呈轻微稳定趋势(trend_score=0.001)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.50)""}, ""收敛阈值规则"": {""score"": 1.0, ""weight"": 0.4, ""reason"": ""已达到收敛标准(dE=2.54e-03<6e-03, rms=5.13e-03<7e-02)""}}",0.715
vasp-data-files/101010101001110001011110/OSZICAR,1,100,0,可能不收敛(得分=0.415)。详细: 能量收敛趋势规则: 能量变化趋势不明确(trend_score=-0.000); 电荷密度收敛趋势规则: 电荷密度残差趋势不明确(trend_score=-0.000); 震荡检测规则: 严重震荡(比例=0.50),,True,,0.001049041748046875,4,100,True,"{""能量收敛趋势规则"": {""score"": 0.3, ""weight"": 0.25, ""reason"": ""能量变化趋势不明确(trend_score=-0.000)""}, ""电荷密度收敛趋势规则"": {""score"": 0.3, ""weight"": 0.2, ""reason"": ""电荷密度残差趋势不明确(trend_score=-0.000)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.50)""}, ""收敛阈值规则"": {""score"": 0.7, ""weight"": 0.4, ""reason"": ""电荷密度已收敛(rms=1.20e-02<7e-02)，但能量未收敛(dE=8.71e-03)""}}",0.415
vasp-data-files/100001010100111010100000/OSZICAR,1,100,1,可能收敛(得分=0.610)。详细: 能量收敛趋势规则: 能量变化趋势不明确(trend_score=-0.000); 电荷密度收敛趋势规则: 电荷密度残差趋势不明确(trend_score=-0.001); 震荡检测规则: 存在一定震荡(比例=0.25),,True,,0.001085519790649414,5,100,True,"{""能量收敛趋势规则"": {""score"": 0.3, ""weight"": 0.25, ""reason"": ""能量变化趋势不明确(trend_score=-0.000)""}, ""电荷密度收敛趋势规则"": {""score"": 0.3, ""weight"": 0.2, ""reason"": ""电荷密度残差趋势不明确(trend_score=-0.001)""}, ""震荡检测规则"": {""score"": 0.5, ""weight"": 0.15, ""reason"": ""存在一定震荡(比例=0.25)""}, ""收敛阈值规则"": {""score"": 1.0, ""weight"": 0.4, ""reason"": ""已达到收敛标准(dE=1.67e-03<6e-03, rms=6.16e-03<7e-02)""}}",0.6100000000000001
vasp-data-files/111101011101000110100110/OSZICAR,0,100,0,很可能不收敛(得分=0.340)。详细: 能量收敛趋势规则: 能量变化趋势不明确(trend_score=-0.001)，当前dE=1.34e-01较大; 电荷密度收敛趋势规则: 电荷密度残差趋势不明确(trend_score=-0.000); 震荡检测规则: 严重震荡(比例=0.62),,True,,0.001087188720703125,3,100,True,"{""能量收敛趋势规则"": {""score"": 0.0, ""weight"": 0.25, ""reason"": ""能量变化趋势不明确(trend_score=-0.001)，当前dE=1.34e-01较大""}, ""电荷密度收敛趋势规则"": {""score"": 0.3, ""weight"": 0.2, ""reason"": ""电荷密度残差趋势不明确(trend_score=-0.000)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.62)""}, ""收敛阈值规则"": {""score"": 0.7, ""weight"": 0.4, ""reason"": ""电荷密度已收敛(rms=2.07e-02<7e-02)，但能量未收敛(dE=1.34e-01)""}}",0.33999999999999997
vasp-data-files/110100001001001111000001/OSZICAR,0,100,1,可能收敛(得分=0.595)。详细: 能量收敛趋势规则: 能量变化呈轻微稳定趋势(trend_score=0.000); 电荷密度收敛趋势规则: 电荷密度残差呈轻微稳定趋势(trend_score=0.000); 震荡检测规则: 严重震荡(比例=0.62),,True,,0.0010602474212646484,5,100,True,"{""能量收敛趋势规则"": {""score"": 0.7, ""weight"": 0.25, ""reason"": ""能量变化呈轻微稳定趋势(trend_score=0.000)""}, ""电荷密度收敛趋势规则"": {""score"": 0.7, ""weight"": 0.2, ""reason"": ""电荷密度残差呈轻微稳定趋势(trend_score=0.000)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.62)""}, ""收敛阈值规则"": {""score"": 0.7, ""weight"": 0.4, ""reason"": ""电荷密度已收敛(rms=3.69e-02<7e-02)，但能量未收敛(dE=7.76e-03)""}}",0.595
vasp-data-files/111100100000110110111001/OSZICAR,1,100,1,可能收敛(得分=0.595)。详细: 能量收敛趋势规则: 能量变化呈轻微下降趋势(trend_score=0.026); 电荷密度收敛趋势规则: 电荷密度残差呈轻微稳定趋势(trend_score=0.001); 震荡检测规则: 严重震荡(比例=0.75),,True,,0.0010938644409179688,5,100,True,"{""能量收敛趋势规则"": {""score"": 0.7, ""weight"": 0.25, ""reason"": ""能量变化呈轻微下降趋势(trend_score=0.026)""}, ""电荷密度收敛趋势规则"": {""score"": 0.7, ""weight"": 0.2, ""reason"": ""电荷密度残差呈轻微稳定趋势(trend_score=0.001)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.75)""}, ""收敛阈值规则"": {""score"": 0.7, ""weight"": 0.4, ""reason"": ""电荷密度已收敛(rms=1.58e-02<7e-02)，但能量未收敛(dE=8.60e-03)""}}",0.595
vasp-data-files/101111000110011100100100/OSZICAR,0,100,0,可能不收敛(得分=0.415)。详细: 能量收敛趋势规则: 能量变化趋势不明确(trend_score=-0.000); 电荷密度收敛趋势规则: 电荷密度残差趋势不明确(trend_score=-0.001); 震荡检测规则: 严重震荡(比例=0.62),,True,,0.0010790824890136719,4,100,True,"{""能量收敛趋势规则"": {""score"": 0.3, ""weight"": 0.25, ""reason"": ""能量变化趋势不明确(trend_score=-0.000)""}, ""电荷密度收敛趋势规则"": {""score"": 0.3, ""weight"": 0.2, ""reason"": ""电荷密度残差趋势不明确(trend_score=-0.001)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.62)""}, ""收敛阈值规则"": {""score"": 0.7, ""weight"": 0.4, ""reason"": ""电荷密度已收敛(rms=2.55e-02<7e-02)，但能量未收敛(dE=9.44e-03)""}}",0.415
